>>>python train_siamese_network.py 

2020-09-18 17:23:49.530751: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 AVX512F FMA
2020-09-18 17:23:49.560168: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2000000000 Hz
2020-09-18 17:23:49.568106: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x56278723bc30 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
2020-09-18 17:23:49.568203: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Host, Default Version

Iteration 271/1000000: Train loss: 4.595507, Train Accuracy: 0.687500, lr = 0.001000
Iteration 272/1000000: Train loss: 4.674996, Train Accuracy: 0.593750, lr = 0.001000
Iteration 273/1000000: Train loss: 4.665771, Train Accuracy: 0.656250, lr = 0.001000
Iteration 274/1000000: Train loss: 4.735579, Train Accuracy: 0.515625, lr = 0.001000
Iteration 275/1000000: Train loss: 4.664170, Train Accuracy: 0.625000, lr = 0.001000
Iteration 276/1000000: Train loss: 4.682684, Train Accuracy: 0.531250, lr = 0.001000
Iteration 277/1000000: Train loss: 4.639521, Train Accuracy: 0.703125, lr = 0.001000
Iteration 278/1000000: Train loss: 4.666426, Train Accuracy: 0.671875, lr = 0.001000
Iteration 279/1000000: Train loss: 4.650423, Train Accuracy: 0.703125, lr = 0.001000
Iteration 280/1000000: Train loss: 4.637048, Train Accuracy: 0.656250, lr = 0.001000
Iteration 281/1000000: Train loss: 4.681455, Train Accuracy: 0.609375, lr = 0.001000
Iteration 282/1000000: Train loss: 4.652568, Train Accuracy: 0.656250, lr = 0.001000
Iteration 283/1000000: Train loss: 4.712047, Train Accuracy: 0.546875, lr = 0.001000
Iteration 284/1000000: Train loss: 4.616655, Train Accuracy: 0.718750, lr = 0.001000
Iteration 285/1000000: Train loss: 4.667232, Train Accuracy: 0.640625, lr = 0.001000
Iteration 286/1000000: Train loss: 4.612991, Train Accuracy: 0.671875, lr = 0.001000
Iteration 287/1000000: Train loss: 4.640075, Train Accuracy: 0.656250, lr = 0.001000
Iteration 288/1000000: Train loss: 4.582895, Train Accuracy: 0.718750, lr = 0.001000
Iteration 289/1000000: Train loss: 4.617168, Train Accuracy: 0.687500, lr = 0.001000
Iteration 290/1000000: Train loss: 4.594874, Train Accuracy: 0.765625, lr = 0.001000
Iteration 291/1000000: Train loss: 4.701077, Train Accuracy: 0.609375, lr = 0.001000
Iteration 292/1000000: Train loss: 4.678712, Train Accuracy: 0.578125, lr = 0.001000
Iteration 293/1000000: Train loss: 4.674794, Train Accuracy: 0.578125, lr = 0.001000
Iteration 294/1000000: Train loss: 4.631488, Train Accuracy: 0.640625, lr = 0.001000
Iteration 295/1000000: Train loss: 4.547495, Train Accuracy: 0.671875, lr = 0.001000
Iteration 296/1000000: Train loss: 4.550206, Train Accuracy: 0.750000, lr = 0.001000
Iteration 297/1000000: Train loss: 4.654318, Train Accuracy: 0.656250, lr = 0.001000
Iteration 298/1000000: Train loss: 4.658441, Train Accuracy: 0.593750, lr = 0.001000
Iteration 299/1000000: Train loss: 4.567552, Train Accuracy: 0.781250, lr = 0.001000
Iteration 300/1000000: Train loss: 4.607300, Train Accuracy: 0.609375, lr = 0.001000
Iteration 301/1000000: Train loss: 4.606386, Train Accuracy: 0.671875, lr = 0.001000
Iteration 302/1000000: Train loss: 4.575988, Train Accuracy: 0.671875, lr = 0.001000
Iteration 303/1000000: Train loss: 4.572603, Train Accuracy: 0.734375, lr = 0.001000
Iteration 304/1000000: Train loss: 4.651990, Train Accuracy: 0.562500, lr = 0.001000
Iteration 305/1000000: Train loss: 4.614866, Train Accuracy: 0.640625, lr = 0.001000
Iteration 306/1000000: Train loss: 4.621737, Train Accuracy: 0.593750, lr = 0.001000
Iteration 307/1000000: Train loss: 4.637114, Train Accuracy: 0.609375, lr = 0.001000
Iteration 308/1000000: Train loss: 4.633084, Train Accuracy: 0.593750, lr = 0.001000
Iteration 309/1000000: Train loss: 4.642479, Train Accuracy: 0.593750, lr = 0.001000
Iteration 310/1000000: Train loss: 4.649300, Train Accuracy: 0.625000, lr = 0.001000
Iteration 311/1000000: Train loss: 4.604693, Train Accuracy: 0.656250, lr = 0.001000
Iteration 312/1000000: Train loss: 4.541472, Train Accuracy: 0.703125, lr = 0.001000
Iteration 313/1000000: Train loss: 4.623737, Train Accuracy: 0.593750, lr = 0.001000
Iteration 314/1000000: Train loss: 4.582879, Train Accuracy: 0.703125, lr = 0.001000
Iteration 315/1000000: Train loss: 4.629413, Train Accuracy: 0.578125, lr = 0.001000
Iteration 316/1000000: Train loss: 4.601949, Train Accuracy: 0.640625, lr = 0.001000
Iteration 317/1000000: Train loss: 4.605628, Train Accuracy: 0.625000, lr = 0.001000
Iteration 318/1000000: Train loss: 4.579048, Train Accuracy: 0.671875, lr = 0.001000
Iteration 319/1000000: Train loss: 4.614110, Train Accuracy: 0.656250, lr = 0.001000
Iteration 320/1000000: Train loss: 4.603392, Train Accuracy: 0.625000, lr = 0.001000
Iteration 321/1000000: Train loss: 4.592422, Train Accuracy: 0.718750, lr = 0.001000
Iteration 322/1000000: Train loss: 4.633973, Train Accuracy: 0.578125, lr = 0.001000
Iteration 323/1000000: Train loss: 4.550965, Train Accuracy: 0.734375, lr = 0.001000
Iteration 324/1000000: Train loss: 4.568409, Train Accuracy: 0.671875, lr = 0.001000
Iteration 325/1000000: Train loss: 4.526513, Train Accuracy: 0.734375, lr = 0.001000
Iteration 326/1000000: Train loss: 4.571270, Train Accuracy: 0.671875, lr = 0.001000
Iteration 327/1000000: Train loss: 4.557365, Train Accuracy: 0.640625, lr = 0.001000
Iteration 328/1000000: Train loss: 4.541935, Train Accuracy: 0.656250, lr = 0.001000
Iteration 329/1000000: Train loss: 4.558963, Train Accuracy: 0.687500, lr = 0.001000
Iteration 330/1000000: Train loss: 4.609121, Train Accuracy: 0.593750, lr = 0.001000
Iteration 331/1000000: Train loss: 4.633653, Train Accuracy: 0.453125, lr = 0.001000
Iteration 332/1000000: Train loss: 4.538102, Train Accuracy: 0.734375, lr = 0.001000
Iteration 333/1000000: Train loss: 4.629821, Train Accuracy: 0.531250, lr = 0.001000
Iteration 334/1000000: Train loss: 4.563521, Train Accuracy: 0.640625, lr = 0.001000
Iteration 335/1000000: Train loss: 4.523038, Train Accuracy: 0.703125, lr = 0.001000
Iteration 336/1000000: Train loss: 4.499542, Train Accuracy: 0.750000, lr = 0.001000
Iteration 337/1000000: Train loss: 4.539126, Train Accuracy: 0.671875, lr = 0.001000
Iteration 338/1000000: Train loss: 4.550108, Train Accuracy: 0.734375, lr = 0.001000
Iteration 339/1000000: Train loss: 4.656066, Train Accuracy: 0.500000, lr = 0.001000
Iteration 340/1000000: Train loss: 4.584387, Train Accuracy: 0.687500, lr = 0.001000
Iteration 341/1000000: Train loss: 4.565407, Train Accuracy: 0.656250, lr = 0.001000
Iteration 342/1000000: Train loss: 4.564172, Train Accuracy: 0.593750, lr = 0.001000
Iteration 343/1000000: Train loss: 4.541251, Train Accuracy: 0.625000, lr = 0.001000
Iteration 344/1000000: Train loss: 4.529739, Train Accuracy: 0.734375, lr = 0.001000
Iteration 345/1000000: Train loss: 4.529897, Train Accuracy: 0.640625, lr = 0.001000
Iteration 346/1000000: Train loss: 4.574101, Train Accuracy: 0.625000, lr = 0.001000
Iteration 347/1000000: Train loss: 4.515028, Train Accuracy: 0.703125, lr = 0.001000
Iteration 348/1000000: Train loss: 4.487252, Train Accuracy: 0.671875, lr = 0.001000
Iteration 349/1000000: Train loss: 4.504542, Train Accuracy: 0.734375, lr = 0.001000
Iteration 350/1000000: Train loss: 4.521513, Train Accuracy: 0.609375, lr = 0.001000
Iteration 351/1000000: Train loss: 4.518492, Train Accuracy: 0.687500, lr = 0.001000
Iteration 352/1000000: Train loss: 4.517116, Train Accuracy: 0.703125, lr = 0.001000
Iteration 353/1000000: Train loss: 4.576497, Train Accuracy: 0.609375, lr = 0.001000
Iteration 354/1000000: Train loss: 4.509330, Train Accuracy: 0.718750, lr = 0.001000
Iteration 355/1000000: Train loss: 4.572519, Train Accuracy: 0.546875, lr = 0.001000
Iteration 356/1000000: Train loss: 4.555938, Train Accuracy: 0.609375, lr = 0.001000
Iteration 357/1000000: Train loss: 4.549829, Train Accuracy: 0.671875, lr = 0.001000
Iteration 358/1000000: Train loss: 4.590823, Train Accuracy: 0.562500, lr = 0.001000
Iteration 359/1000000: Train loss: 4.487133, Train Accuracy: 0.703125, lr = 0.001000
Iteration 360/1000000: Train loss: 4.485682, Train Accuracy: 0.703125, lr = 0.001000
Iteration 361/1000000: Train loss: 4.587151, Train Accuracy: 0.593750, lr = 0.001000
Iteration 362/1000000: Train loss: 4.557518, Train Accuracy: 0.546875, lr = 0.001000
Iteration 363/1000000: Train loss: 4.595540, Train Accuracy: 0.593750, lr = 0.001000
Iteration 364/1000000: Train loss: 4.552783, Train Accuracy: 0.625000, lr = 0.001000
Iteration 365/1000000: Train loss: 4.519195, Train Accuracy: 0.640625, lr = 0.001000
Iteration 366/1000000: Train loss: 4.460576, Train Accuracy: 0.718750, lr = 0.001000
Iteration 367/1000000: Train loss: 4.418135, Train Accuracy: 0.718750, lr = 0.001000
Iteration 368/1000000: Train loss: 4.475855, Train Accuracy: 0.671875, lr = 0.001000
Iteration 369/1000000: Train loss: 4.544581, Train Accuracy: 0.656250, lr = 0.001000
Iteration 370/1000000: Train loss: 4.542486, Train Accuracy: 0.578125, lr = 0.001000
Iteration 371/1000000: Train loss: 4.476196, Train Accuracy: 0.734375, lr = 0.001000
Iteration 372/1000000: Train loss: 4.425515, Train Accuracy: 0.734375, lr = 0.001000
Iteration 373/1000000: Train loss: 4.454719, Train Accuracy: 0.718750, lr = 0.001000
Iteration 374/1000000: Train loss: 4.585097, Train Accuracy: 0.500000, lr = 0.001000
Iteration 375/1000000: Train loss: 4.535567, Train Accuracy: 0.593750, lr = 0.001000
Iteration 376/1000000: Train loss: 4.473723, Train Accuracy: 0.750000, lr = 0.001000
Iteration 377/1000000: Train loss: 4.488633, Train Accuracy: 0.703125, lr = 0.001000
Iteration 378/1000000: Train loss: 4.595652, Train Accuracy: 0.500000, lr = 0.001000
Iteration 379/1000000: Train loss: 4.584579, Train Accuracy: 0.421875, lr = 0.001000
Iteration 380/1000000: Train loss: 4.528450, Train Accuracy: 0.562500, lr = 0.001000
Iteration 381/1000000: Train loss: 4.508660, Train Accuracy: 0.578125, lr = 0.001000
Iteration 382/1000000: Train loss: 4.442744, Train Accuracy: 0.750000, lr = 0.001000
Iteration 383/1000000: Train loss: 4.479260, Train Accuracy: 0.640625, lr = 0.001000
Iteration 384/1000000: Train loss: 4.429091, Train Accuracy: 0.656250, lr = 0.001000
Iteration 385/1000000: Train loss: 4.533149, Train Accuracy: 0.515625, lr = 0.001000
Iteration 386/1000000: Train loss: 4.488812, Train Accuracy: 0.609375, lr = 0.001000
Iteration 387/1000000: Train loss: 4.502519, Train Accuracy: 0.640625, lr = 0.001000
Iteration 388/1000000: Train loss: 4.482887, Train Accuracy: 0.671875, lr = 0.001000
Iteration 389/1000000: Train loss: 4.537532, Train Accuracy: 0.562500, lr = 0.001000
Iteration 390/1000000: Train loss: 4.488280, Train Accuracy: 0.703125, lr = 0.001000
Iteration 391/1000000: Train loss: 4.472529, Train Accuracy: 0.562500, lr = 0.001000
Iteration 392/1000000: Train loss: 4.442098, Train Accuracy: 0.765625, lr = 0.001000
Iteration 393/1000000: Train loss: 4.498290, Train Accuracy: 0.609375, lr = 0.001000
Iteration 394/1000000: Train loss: 4.536064, Train Accuracy: 0.546875, lr = 0.001000
Iteration 395/1000000: Train loss: 4.465622, Train Accuracy: 0.703125, lr = 0.001000
Iteration 396/1000000: Train loss: 4.392767, Train Accuracy: 0.687500, lr = 0.001000
Iteration 397/1000000: Train loss: 4.402553, Train Accuracy: 0.734375, lr = 0.001000
Iteration 398/1000000: Train loss: 4.455808, Train Accuracy: 0.671875, lr = 0.001000
Iteration 399/1000000: Train loss: 4.474216, Train Accuracy: 0.656250, lr = 0.001000
Iteration 400/1000000: Train loss: 4.427148, Train Accuracy: 0.703125, lr = 0.001000
Iteration 401/1000000: Train loss: 4.472322, Train Accuracy: 0.656250, lr = 0.001000
Iteration 402/1000000: Train loss: 4.480316, Train Accuracy: 0.593750, lr = 0.001000
Iteration 403/1000000: Train loss: 4.499459, Train Accuracy: 0.593750, lr = 0.001000
Iteration 404/1000000: Train loss: 4.426575, Train Accuracy: 0.687500, lr = 0.001000
Iteration 405/1000000: Train loss: 4.495683, Train Accuracy: 0.656250, lr = 0.001000
Iteration 406/1000000: Train loss: 4.496027, Train Accuracy: 0.578125, lr = 0.001000
Iteration 407/1000000: Train loss: 4.412742, Train Accuracy: 0.703125, lr = 0.001000
Iteration 408/1000000: Train loss: 4.434206, Train Accuracy: 0.718750, lr = 0.001000
Iteration 409/1000000: Train loss: 4.538413, Train Accuracy: 0.484375, lr = 0.001000
Iteration 410/1000000: Train loss: 4.442825, Train Accuracy: 0.640625, lr = 0.001000
Iteration 411/1000000: Train loss: 4.490747, Train Accuracy: 0.546875, lr = 0.001000
Iteration 412/1000000: Train loss: 4.458867, Train Accuracy: 0.625000, lr = 0.001000
Iteration 413/1000000: Train loss: 4.507433, Train Accuracy: 0.562500, lr = 0.001000
Iteration 414/1000000: Train loss: 4.455878, Train Accuracy: 0.593750, lr = 0.001000
Iteration 415/1000000: Train loss: 4.342019, Train Accuracy: 0.765625, lr = 0.001000
Iteration 416/1000000: Train loss: 4.365356, Train Accuracy: 0.765625, lr = 0.001000
Iteration 417/1000000: Train loss: 4.465334, Train Accuracy: 0.609375, lr = 0.001000
Iteration 418/1000000: Train loss: 4.499476, Train Accuracy: 0.593750, lr = 0.001000
Iteration 419/1000000: Train loss: 4.419867, Train Accuracy: 0.703125, lr = 0.001000
Iteration 420/1000000: Train loss: 4.365577, Train Accuracy: 0.750000, lr = 0.001000
Iteration 421/1000000: Train loss: 4.352110, Train Accuracy: 0.734375, lr = 0.001000
Iteration 422/1000000: Train loss: 4.463424, Train Accuracy: 0.640625, lr = 0.001000
Iteration 423/1000000: Train loss: 4.370151, Train Accuracy: 0.781250, lr = 0.001000
Iteration 424/1000000: Train loss: 4.440279, Train Accuracy: 0.656250, lr = 0.001000
Iteration 425/1000000: Train loss: 4.470726, Train Accuracy: 0.656250, lr = 0.001000
Iteration 426/1000000: Train loss: 4.375536, Train Accuracy: 0.687500, lr = 0.001000
Iteration 427/1000000: Train loss: 4.400236, Train Accuracy: 0.734375, lr = 0.001000
Iteration 428/1000000: Train loss: 4.369656, Train Accuracy: 0.703125, lr = 0.001000
Iteration 429/1000000: Train loss: 4.426831, Train Accuracy: 0.656250, lr = 0.001000
Iteration 430/1000000: Train loss: 4.420984, Train Accuracy: 0.609375, lr = 0.001000
Iteration 431/1000000: Train loss: 4.462789, Train Accuracy: 0.562500, lr = 0.001000
Iteration 432/1000000: Train loss: 4.361692, Train Accuracy: 0.703125, lr = 0.001000
Iteration 433/1000000: Train loss: 4.423759, Train Accuracy: 0.671875, lr = 0.001000
Iteration 434/1000000: Train loss: 4.410154, Train Accuracy: 0.687500, lr = 0.001000
Iteration 435/1000000: Train loss: 4.437630, Train Accuracy: 0.609375, lr = 0.001000
Iteration 436/1000000: Train loss: 4.435658, Train Accuracy: 0.656250, lr = 0.001000
Iteration 437/1000000: Train loss: 4.452282, Train Accuracy: 0.625000, lr = 0.001000
Iteration 438/1000000: Train loss: 4.376998, Train Accuracy: 0.718750, lr = 0.001000
Iteration 439/1000000: Train loss: 4.392210, Train Accuracy: 0.750000, lr = 0.001000
Iteration 440/1000000: Train loss: 4.382163, Train Accuracy: 0.687500, lr = 0.001000
Iteration 441/1000000: Train loss: 4.397407, Train Accuracy: 0.671875, lr = 0.001000
Iteration 442/1000000: Train loss: 4.437888, Train Accuracy: 0.546875, lr = 0.001000
Iteration 443/1000000: Train loss: 4.396409, Train Accuracy: 0.640625, lr = 0.001000
Iteration 444/1000000: Train loss: 4.350583, Train Accuracy: 0.750000, lr = 0.001000
Iteration 445/1000000: Train loss: 4.417705, Train Accuracy: 0.625000, lr = 0.001000
Iteration 446/1000000: Train loss: 4.453016, Train Accuracy: 0.593750, lr = 0.001000
Iteration 447/1000000: Train loss: 4.386644, Train Accuracy: 0.609375, lr = 0.001000
Iteration 448/1000000: Train loss: 4.398418, Train Accuracy: 0.625000, lr = 0.001000
Iteration 449/1000000: Train loss: 4.396638, Train Accuracy: 0.640625, lr = 0.001000
Iteration 450/1000000: Train loss: 4.367169, Train Accuracy: 0.671875, lr = 0.001000
Iteration 451/1000000: Train loss: 4.467082, Train Accuracy: 0.562500, lr = 0.001000
Iteration 452/1000000: Train loss: 4.357802, Train Accuracy: 0.687500, lr = 0.001000
Iteration 453/1000000: Train loss: 4.363715, Train Accuracy: 0.703125, lr = 0.001000
Iteration 454/1000000: Train loss: 4.356508, Train Accuracy: 0.656250, lr = 0.001000
Iteration 455/1000000: Train loss: 4.294048, Train Accuracy: 0.828125, lr = 0.001000
Iteration 456/1000000: Train loss: 4.363098, Train Accuracy: 0.687500, lr = 0.001000
Iteration 457/1000000: Train loss: 4.387893, Train Accuracy: 0.671875, lr = 0.001000
Iteration 458/1000000: Train loss: 4.366502, Train Accuracy: 0.703125, lr = 0.001000
Iteration 459/1000000: Train loss: 4.420442, Train Accuracy: 0.609375, lr = 0.001000
Iteration 460/1000000: Train loss: 4.343660, Train Accuracy: 0.718750, lr = 0.001000
Iteration 461/1000000: Train loss: 4.392680, Train Accuracy: 0.640625, lr = 0.001000
Iteration 462/1000000: Train loss: 4.374398, Train Accuracy: 0.593750, lr = 0.001000
Iteration 463/1000000: Train loss: 4.314282, Train Accuracy: 0.750000, lr = 0.001000
Iteration 464/1000000: Train loss: 4.338567, Train Accuracy: 0.687500, lr = 0.001000
Iteration 465/1000000: Train loss: 4.445910, Train Accuracy: 0.546875, lr = 0.001000
Iteration 466/1000000: Train loss: 4.407750, Train Accuracy: 0.625000, lr = 0.001000
Iteration 467/1000000: Train loss: 4.341333, Train Accuracy: 0.687500, lr = 0.001000
Iteration 468/1000000: Train loss: 4.358785, Train Accuracy: 0.656250, lr = 0.001000
Iteration 469/1000000: Train loss: 4.390053, Train Accuracy: 0.640625, lr = 0.001000
Iteration 470/1000000: Train loss: 4.378623, Train Accuracy: 0.593750, lr = 0.001000
Iteration 471/1000000: Train loss: 4.386952, Train Accuracy: 0.718750, lr = 0.001000
Iteration 472/1000000: Train loss: 4.312976, Train Accuracy: 0.750000, lr = 0.001000
Iteration 473/1000000: Train loss: 4.348685, Train Accuracy: 0.671875, lr = 0.001000
Iteration 474/1000000: Train loss: 4.414201, Train Accuracy: 0.578125, lr = 0.001000
Iteration 475/1000000: Train loss: 4.367477, Train Accuracy: 0.640625, lr = 0.001000
Iteration 476/1000000: Train loss: 4.368495, Train Accuracy: 0.593750, lr = 0.001000
Iteration 477/1000000: Train loss: 4.317085, Train Accuracy: 0.703125, lr = 0.001000
Iteration 478/1000000: Train loss: 4.366712, Train Accuracy: 0.671875, lr = 0.001000
Iteration 479/1000000: Train loss: 4.366964, Train Accuracy: 0.578125, lr = 0.001000
Iteration 480/1000000: Train loss: 4.360704, Train Accuracy: 0.640625, lr = 0.001000
Iteration 481/1000000: Train loss: 4.337735, Train Accuracy: 0.640625, lr = 0.001000
Iteration 482/1000000: Train loss: 4.335471, Train Accuracy: 0.656250, lr = 0.001000
Iteration 483/1000000: Train loss: 4.416584, Train Accuracy: 0.515625, lr = 0.001000
Iteration 484/1000000: Train loss: 4.395854, Train Accuracy: 0.531250, lr = 0.001000
Iteration 485/1000000: Train loss: 4.362300, Train Accuracy: 0.593750, lr = 0.001000
Iteration 486/1000000: Train loss: 4.356439, Train Accuracy: 0.593750, lr = 0.001000
Iteration 487/1000000: Train loss: 4.264914, Train Accuracy: 0.750000, lr = 0.001000
Iteration 488/1000000: Train loss: 4.382806, Train Accuracy: 0.546875, lr = 0.001000
Iteration 489/1000000: Train loss: 4.336833, Train Accuracy: 0.640625, lr = 0.001000
Iteration 490/1000000: Train loss: 4.388265, Train Accuracy: 0.593750, lr = 0.001000
Iteration 491/1000000: Train loss: 4.346152, Train Accuracy: 0.687500, lr = 0.001000
Iteration 492/1000000: Train loss: 4.306925, Train Accuracy: 0.671875, lr = 0.001000
Iteration 493/1000000: Train loss: 4.408777, Train Accuracy: 0.546875, lr = 0.001000
Iteration 494/1000000: Train loss: 4.275278, Train Accuracy: 0.671875, lr = 0.001000
Iteration 495/1000000: Train loss: 4.341798, Train Accuracy: 0.687500, lr = 0.001000
Iteration 496/1000000: Train loss: 4.306337, Train Accuracy: 0.718750, lr = 0.001000
Iteration 497/1000000: Train loss: 4.301139, Train Accuracy: 0.734375, lr = 0.001000
Iteration 498/1000000: Train loss: 4.385406, Train Accuracy: 0.593750, lr = 0.001000
Iteration 499/1000000: Train loss: 4.358186, Train Accuracy: 0.640625, lr = 0.001000
Iteration 500/1000000: Train loss: 4.320588, Train Accuracy: 0.640625, lr = 0.000990
Iteration 501/1000000: Train loss: 4.311322, Train Accuracy: 0.703125, lr = 0.000990
Iteration 502/1000000: Train loss: 4.232218, Train Accuracy: 0.796875, lr = 0.000990
Iteration 503/1000000: Train loss: 4.254506, Train Accuracy: 0.765625, lr = 0.000990
Iteration 504/1000000: Train loss: 4.242964, Train Accuracy: 0.765625, lr = 0.000990
Iteration 505/1000000: Train loss: 4.343726, Train Accuracy: 0.625000, lr = 0.000990
Iteration 506/1000000: Train loss: 4.246818, Train Accuracy: 0.781250, lr = 0.000990
Iteration 507/1000000: Train loss: 4.319083, Train Accuracy: 0.671875, lr = 0.000990
Iteration 508/1000000: Train loss: 4.301446, Train Accuracy: 0.671875, lr = 0.000990
Iteration 509/1000000: Train loss: 4.318102, Train Accuracy: 0.625000, lr = 0.000990
Iteration 510/1000000: Train loss: 4.303074, Train Accuracy: 0.656250, lr = 0.000990
Iteration 511/1000000: Train loss: 4.238321, Train Accuracy: 0.718750, lr = 0.000990
Iteration 512/1000000: Train loss: 4.262742, Train Accuracy: 0.781250, lr = 0.000990
Iteration 513/1000000: Train loss: 4.256919, Train Accuracy: 0.781250, lr = 0.000990
Iteration 514/1000000: Train loss: 4.428299, Train Accuracy: 0.562500, lr = 0.000990
Iteration 515/1000000: Train loss: 4.244481, Train Accuracy: 0.734375, lr = 0.000990
Iteration 516/1000000: Train loss: 4.199794, Train Accuracy: 0.781250, lr = 0.000990
Iteration 517/1000000: Train loss: 4.294927, Train Accuracy: 0.609375, lr = 0.000990
Iteration 518/1000000: Train loss: 4.274017, Train Accuracy: 0.640625, lr = 0.000990
Iteration 519/1000000: Train loss: 4.301059, Train Accuracy: 0.640625, lr = 0.000990
Iteration 520/1000000: Train loss: 4.254580, Train Accuracy: 0.656250, lr = 0.000990
Iteration 521/1000000: Train loss: 4.267165, Train Accuracy: 0.687500, lr = 0.000990
Iteration 522/1000000: Train loss: 4.357270, Train Accuracy: 0.578125, lr = 0.000990
Iteration 523/1000000: Train loss: 4.328019, Train Accuracy: 0.578125, lr = 0.000990
Iteration 524/1000000: Train loss: 4.267108, Train Accuracy: 0.640625, lr = 0.000990
Iteration 525/1000000: Train loss: 4.275511, Train Accuracy: 0.640625, lr = 0.000990
Iteration 526/1000000: Train loss: 4.303000, Train Accuracy: 0.562500, lr = 0.000990
Iteration 527/1000000: Train loss: 4.239979, Train Accuracy: 0.750000, lr = 0.000990
Iteration 528/1000000: Train loss: 4.265059, Train Accuracy: 0.687500, lr = 0.000990
Iteration 529/1000000: Train loss: 4.303526, Train Accuracy: 0.609375, lr = 0.000990
Iteration 530/1000000: Train loss: 4.285247, Train Accuracy: 0.625000, lr = 0.000990
Iteration 531/1000000: Train loss: 4.277882, Train Accuracy: 0.671875, lr = 0.000990
Iteration 532/1000000: Train loss: 4.294351, Train Accuracy: 0.609375, lr = 0.000990
Iteration 533/1000000: Train loss: 4.275400, Train Accuracy: 0.687500, lr = 0.000990
Iteration 534/1000000: Train loss: 4.240078, Train Accuracy: 0.640625, lr = 0.000990
Iteration 535/1000000: Train loss: 4.207603, Train Accuracy: 0.750000, lr = 0.000990
Iteration 536/1000000: Train loss: 4.182359, Train Accuracy: 0.718750, lr = 0.000990
Iteration 537/1000000: Train loss: 4.277348, Train Accuracy: 0.625000, lr = 0.000990
Iteration 538/1000000: Train loss: 4.306056, Train Accuracy: 0.593750, lr = 0.000990
Iteration 539/1000000: Train loss: 4.203568, Train Accuracy: 0.765625, lr = 0.000990
Iteration 540/1000000: Train loss: 4.306152, Train Accuracy: 0.593750, lr = 0.000990
Iteration 541/1000000: Train loss: 4.222167, Train Accuracy: 0.750000, lr = 0.000990
Iteration 542/1000000: Train loss: 4.243644, Train Accuracy: 0.640625, lr = 0.000990
Iteration 543/1000000: Train loss: 4.207741, Train Accuracy: 0.750000, lr = 0.000990
Iteration 544/1000000: Train loss: 4.208413, Train Accuracy: 0.703125, lr = 0.000990
Iteration 545/1000000: Train loss: 4.248374, Train Accuracy: 0.671875, lr = 0.000990
Iteration 546/1000000: Train loss: 4.205933, Train Accuracy: 0.796875, lr = 0.000990
Iteration 547/1000000: Train loss: 4.280616, Train Accuracy: 0.687500, lr = 0.000990
Iteration 548/1000000: Train loss: 4.251496, Train Accuracy: 0.640625, lr = 0.000990
Iteration 549/1000000: Train loss: 4.252665, Train Accuracy: 0.703125, lr = 0.000990
Iteration 550/1000000: Train loss: 4.218768, Train Accuracy: 0.703125, lr = 0.000990
Iteration 551/1000000: Train loss: 4.214660, Train Accuracy: 0.687500, lr = 0.000990
Iteration 552/1000000: Train loss: 4.198906, Train Accuracy: 0.750000, lr = 0.000990
Iteration 553/1000000: Train loss: 4.330143, Train Accuracy: 0.515625, lr = 0.000990
Iteration 554/1000000: Train loss: 4.263285, Train Accuracy: 0.625000, lr = 0.000990
Iteration 555/1000000: Train loss: 4.280875, Train Accuracy: 0.625000, lr = 0.000990
Iteration 556/1000000: Train loss: 4.208179, Train Accuracy: 0.718750, lr = 0.000990
Iteration 557/1000000: Train loss: 4.297709, Train Accuracy: 0.593750, lr = 0.000990
Iteration 558/1000000: Train loss: 4.259479, Train Accuracy: 0.656250, lr = 0.000990
Iteration 559/1000000: Train loss: 4.240180, Train Accuracy: 0.656250, lr = 0.000990
Iteration 560/1000000: Train loss: 4.180469, Train Accuracy: 0.671875, lr = 0.000990
Iteration 561/1000000: Train loss: 4.261726, Train Accuracy: 0.578125, lr = 0.000990
Iteration 562/1000000: Train loss: 4.315274, Train Accuracy: 0.515625, lr = 0.000990
Iteration 563/1000000: Train loss: 4.142539, Train Accuracy: 0.781250, lr = 0.000990
Iteration 564/1000000: Train loss: 4.208334, Train Accuracy: 0.703125, lr = 0.000990
Iteration 565/1000000: Train loss: 4.219926, Train Accuracy: 0.640625, lr = 0.000990
Iteration 566/1000000: Train loss: 4.301316, Train Accuracy: 0.562500, lr = 0.000990
Iteration 567/1000000: Train loss: 4.167944, Train Accuracy: 0.671875, lr = 0.000990
Iteration 568/1000000: Train loss: 4.246827, Train Accuracy: 0.609375, lr = 0.000990
Iteration 569/1000000: Train loss: 4.226764, Train Accuracy: 0.656250, lr = 0.000990
Iteration 570/1000000: Train loss: 4.259237, Train Accuracy: 0.546875, lr = 0.000990
Iteration 571/1000000: Train loss: 4.247594, Train Accuracy: 0.656250, lr = 0.000990
Iteration 572/1000000: Train loss: 4.197162, Train Accuracy: 0.656250, lr = 0.000990
Iteration 573/1000000: Train loss: 4.233057, Train Accuracy: 0.640625, lr = 0.000990
Iteration 574/1000000: Train loss: 4.238464, Train Accuracy: 0.609375, lr = 0.000990
